clusterID	gene_ident	gene_mass	gene	protein_mass	avg_logFC	qvalue	num	anum	mean	median	num_bg	anum_bg	mean_bg	median_bg
8	mass_5677_827634141641	5677.827634141641	Tmsb4x	5679.4	-0.5722321822168798	7.542235610511213e-27	97	97	0.010108656415562193	0.009634923189878464	566	566	0.015008258182463293	0.014152215793728828
8	mass_5679_336767354966	5679.336767354966	Tmsb4x	5679.4	-0.559991559142725	1.6115399803516855e-20	97	97	0.008002790443589623	0.007882078178226948	566	566	0.011770158747372353	0.011264128144830465
8	mass_5680_84590056829	5680.84590056829	Tmsb4x	5679.4	-0.5230208955743174	1.4102717676549074e-13	97	97	0.006335253442023141	0.0062111555598676205	566	566	0.0090788606494211	0.008642195258289576
8	mass_6645_182023882486	6645.182023882486	Fau	6647.8	0.5452901626000837	3.3792472744569993e-17	97	97	0.06285724591118158	0.06405705958604813	566	566	0.043089125790820845	0.04108451120555401
8	mass_6901_734670147609	6901.734670147609	Serf2	6899.8	-0.5310127229183714	2.800552663264602e-24	97	97	0.011743468112437074	0.01191014051437378	566	566	0.016945952920213527	0.015543402172625065
8	mass_6901_734670147609	6901.734670147609	Serf1	6899.8	-0.5310127229183714	2.800552663264602e-24	97	97	0.011743468112437074	0.01191014051437378	566	566	0.016945952920213527	0.015543402172625065
8	mass_7443_513493731015	7443.513493731015	Uqcr10	7445.4	0.5143853425521886	1.935667172175124e-06	97	97	0.004061049919757877	0.003964891191571951	566	555	0.0028564254874177274	0.0027179006719961762
8	mass_7481_241824064121	7481.241824064121	Gng7	7479.6	-0.5044038482071715	4.249465715425474e-05	97	92	0.0022763305498545417	0.0019211245235055685	566	558	0.003204945430822057	0.0027067576302215457
8	mass_7499_351422624012	7499.351422624012	Pcp4l1	7502.3	-0.6334922078011874	1.5376169685057864e-09	97	96	0.003699334327505959	0.0034915227442979813	566	563	0.005706677801744626	0.004140009172260761
8	mass_7500_8605558373365	7500.8605558373365	Pcp4l1	7502.3	-0.5271217740544238	1.691250211102226e-07	97	97	0.0035484914956542364	0.003456507809460163	566	565	0.005088836151574954	0.004015563987195492
8	mass_7503_878822263985	7503.878822263985	Pcp4l1	7502.3	-0.5655216430972967	4.281105616033314e-09	97	97	0.0029406933703960266	0.0028434395790100098	566	561	0.004333670044619369	0.003632218111306429
8	mass_8545_180739457719	8545.180739457719	Ubl5	8546.8	0.5710474515498534	9.874917252499725e-14	97	97	0.007890865638775309	0.007752611301839352	566	565	0.005331420158644868	0.005164661910384893
8	mass_8546_689872671042	8546.689872671042	Ubl5	8546.8	0.5866797470272316	1.8934813418050174e-15	97	97	0.009725169233075277	0.009797286242246628	566	566	0.0064891220049133735	0.0063358324114233255
8	mass_8548_199005884366	8548.199005884366	Crip1	8549.7	0.5819664027118779	2.8279440336691558e-15	97	97	0.010694936618746556	0.010725811123847961	566	566	0.00716303619342221	0.007021151250228286
8	mass_8548_199005884366	8548.199005884366	Ubl5	8546.8	0.5819664027118779	2.8279440336691558e-15	97	97	0.010694936618746556	0.010725811123847961	566	566	0.00716303619342221	0.007021151250228286
8	mass_8549_708139097691	8549.708139097691	Crip1	8549.7	0.5790113903347465	3.1023979010022317e-15	97	97	0.011156545678326456	0.010678455233573914	566	566	0.0074882452284041855	0.0072303274646401405
8	mass_8549_708139097691	8549.708139097691	Ubl5	8546.8	0.5790113903347465	3.1023979010022317e-15	97	97	0.011156545678326456	0.010678455233573914	566	566	0.0074882452284041855	0.0072303274646401405
8	mass_8551_217272311014	8551.217272311014	Crip1	8549.7	0.5862075630083832	5.6755142393243255e-15	97	97	0.011345355233811225	0.010687482543289661	566	566	0.007578100894566283	0.007366410223767161
8	mass_8564_799471230934	8564.799471230934	Minos1	8566.9	0.6408629352058726	5.857989707048727e-18	97	97	0.050770874682468235	0.049213699996471405	566	566	0.03257543090549907	0.03191099502146244
8	mass_8566_308604444257	8566.308604444257	Minos1	8566.9	0.5928577606615739	1.0737789770940138e-16	97	97	0.05114057923177468	0.04896533116698265	566	566	0.03393105698449952	0.03334934450685978
8	mass_8567_81773765758	8567.81773765758	Minos1	8566.9	0.5559268619103422	1.5032436284203529e-15	97	97	0.047590715676238855	0.04572082310914993	566	566	0.032385908147853276	0.03170245513319969
8	mass_8569_326870870906	8569.326870870906	Minos1	8566.9	0.5325828938421034	1.071897001198129e-14	97	97	0.0409089112750341	0.03906848654150963	566	566	0.02829434611429806	0.02743799425661564
8	mass_8608_564334417337	8608.564334417337	Hsbp1	8610.7	0.6348226736452507	0.00029151321962606226	97	92	0.0022351655034353168	0.0018208988476544619	566	530	0.001456503628261433	0.0012125081266276538
8	mass_8610_07346763066	8610.07346763066	Hsbp1	8610.7	0.5241279038260886	0.002223433318162008	97	91	0.002231108987336821	0.0019339873688295484	566	515	0.0015659042211900475	0.001348366728052497
8	mass_9349_548742159543	9349.548742159543	Hamp	9352.0	0.8923365437233864	6.266510774592295e-10	97	96	0.005335899296660125	0.004854864906519651	566	552	0.002900719535119934	0.0025704432046040893
8	mass_9349_548742159543	9349.548742159543	Hamp2	9352.0	0.8923365437233864	6.266510774592295e-10	97	96	0.005335899296660125	0.004854864906519651	566	552	0.002900719535119934	0.0025704432046040893
8	mass_9351_057875372868	9351.057875372868	Hamp	9352.0	0.9407773607629443	3.985631354118104e-10	97	96	0.005544836389499769	0.005377987865358591	566	551	0.0029110688786149227	0.002549614175222814
