clusterID	gene_ident	gene_mass	gene	protein_mass	avg_logFC	qvalue	num	anum	mean	median	num_bg	anum_bg	mean_bg	median_bg
0	mass_5027_391219198889	5027.391219198889	Tmsb10	5025.6	0.5838816950160943	3.903705517128062e-32	2029	2000	0.5943653194483016	0.5396599483870859	626	601	0.3965410086194043	0.33883897070101354
0	mass_5677_827634141641	5677.827634141641	Tmsb4x	5679.4	-0.7851994954446984	4.3712289696713617e-147	2029	2029	1.4768996619640473	1.4707213887268378	626	626	2.5451852546485063	2.5106072810115294
0	mass_5679_336767354966	5679.336767354966	Tmsb4x	5679.4	-0.7837878167709637	6.715684786136112e-135	2029	2027	1.1654518374737286	1.1524252181082848	626	626	2.006496495124568	1.976958133060419
0	mass_5680_84590056829	5680.84590056829	Tmsb4x	5679.4	-0.752866359110858	2.036858789260949e-115	2029	2023	0.9269007820515874	0.8999213326292889	626	626	1.5619529436600879	1.5370323368282133
0	mass_5682_355033781614	5682.355033781614	Tmsb4x	5679.4	-0.748683690079114	1.8036360166189882e-94	2029	2009	0.7321279023415503	0.7045384288695193	626	626	1.2301665693071666	1.197048331484407
0	mass_6539_542698949788	6539.542698949788	Uqcr11	6538.6	0.5859255215353177	1.1288707159840226e-66	2029	2021	1.0545046490520726	1.0077374041098617	626	619	0.7025337613425202	0.6870793274020968
0	mass_6541_0518321631125	6541.0518321631125	Uqcr11	6538.6	0.6539516626105291	3.538273449752428e-114	2029	2028	1.4826472034982328	1.4375708422222142	626	624	0.9422772747046945	0.9417746382728285
0	mass_6645_182023882486	6645.182023882486	Fau	6647.8	1.050530820796978	0.0	2029	2029	16.085366126904706	15.40083783259673	626	626	7.765863724636351	7.652703411372167
0	mass_6646_691157095811	6646.691157095811	Fau	6647.8	0.8918219963154274	0.0	2029	2029	22.746626097296833	22.34486913079613	626	626	12.258913846892137	12.009437580886551
0	mass_6648_200290309134	6648.200290309134	Fau	6647.8	0.7345212431509454	7.328752262406451e-289	2029	2029	26.635877720414292	26.277165432165805	626	626	16.00862470768545	15.799907825859394
0	mass_6649_709423522459	6649.709423522459	Fau	6647.8	0.6335955175164555	4.60770486723033e-227	2029	2029	26.696344261879073	26.400470361459547	626	626	17.207612596233215	17.019154535426665
0	mass_6897_207270507635	6897.207270507635	Serf2	6899.8	-0.6417871885388929	4.616960292778046e-134	2029	2029	1.7744941541856631	1.7697649240831963	626	626	2.7686762546568944	2.6577052538615655
0	mass_6897_207270507635	6897.207270507635	Serf1	6899.8	-0.6417871885388929	4.616960292778046e-134	2029	2029	1.7744941541856631	1.7697649240831963	626	626	2.7686762546568944	2.6577052538615655
0	mass_6898_71640372096	6898.71640372096	Serf2	6899.8	-0.6628874282546098	3.3637797096539457e-134	2029	2029	1.6715653524405918	1.6781993416866838	626	626	2.6465025372426765	2.546791832293997
0	mass_6898_71640372096	6898.71640372096	Serf1	6899.8	-0.6628874282546098	3.3637797096539457e-134	2029	2029	1.6715653524405918	1.6781993416866838	626	626	2.6465025372426765	2.546791832293997
0	mass_6900_225536934284	6900.225536934284	Serf2	6899.8	-0.7119215952279565	9.371126945432827e-141	2029	2028	1.6600384988000156	1.6580241706305479	626	626	2.71911697505567	2.6197316624584093
0	mass_6900_225536934284	6900.225536934284	Serf1	6899.8	-0.7119215952279565	9.371126945432827e-141	2029	2028	1.6600384988000156	1.6580241706305479	626	626	2.71911697505567	2.6197316624584093
0	mass_6901_734670147609	6901.734670147609	Serf2	6899.8	-0.7853701941001145	1.1111031921480003e-149	2029	2029	1.657206429735631	1.6518314538713246	626	626	2.8562532222330805	2.74199368747448
0	mass_6901_734670147609	6901.734670147609	Serf1	6899.8	-0.7853701941001145	1.1111031921480003e-149	2029	2029	1.657206429735631	1.6518314538713246	626	626	2.8562532222330805	2.74199368747448
0	mass_7443_513493731015	7443.513493731015	Uqcr10	7445.4	0.874013506589711	5.316950958479515e-148	2029	2026	0.9297992114702924	0.9192368173469426	626	615	0.5073228881664633	0.4923178987680935
0	mass_7445_022626944339	7445.022626944339	Uqcr10	7445.4	0.7803615018187844	3.7505615787233343e-107	2029	2025	0.8034502287528958	0.7885221603887077	626	612	0.46778552070170476	0.443748828197424
0	mass_7446_5317601576635	7446.5317601576635	Uqcr10	7445.4	0.677054370048891	3.4487430770532624e-79	2029	2020	0.7510577599594577	0.7408391958610465	626	608	0.4697422376298534	0.465407283591427
0	mass_7448_040893370988	7448.040893370988	Uqcr10	7445.4	0.5706211714149994	5.250093609326225e-56	2029	2024	0.7063699867916059	0.6961649475729382	626	612	0.47561727729411934	0.45097760025519784
0	mass_7499_351422624012	7499.351422624012	Pcp4l1	7502.3	-0.8101120156085571	1.7401097572937885e-24	2029	1994	0.553977138935823	0.5452651405030162	626	620	0.9713151040795597	0.7450125174687976
0	mass_7500_8605558373365	7500.8605558373365	Pcp4l1	7502.3	-0.7026372906738375	4.210409429640898e-23	2029	1992	0.5366521315372802	0.5257577604065634	626	624	0.8733892987615808	0.6981489821580005
0	mass_7502_369689050661	7502.369689050661	Pcp4l1	7502.3	-0.6060449289452275	4.185659858032977e-22	2029	1996	0.5203478818395723	0.50198359028142	626	616	0.7920116926139456	0.6627236448596759
0	mass_7503_878822263985	7503.878822263985	Pcp4l1	7502.3	-0.5577317154530836	9.845277101661129e-22	2029	1987	0.5077961784255091	0.49048536298136114	626	619	0.7474528300710972	0.6532842640704577
